id,own,competing1,competing2,borrowertype,accepted,default,profit
678,.064894371,.060381137,.11667922,2,0,0,
679,,.32720372,.4991352,1,0,0,
680,,.5752604,.17919219,2,0,0,
681,,,,2,0,0,
682,,.12863511,.12240826,2,0,0,
683,.067757554,.17879666,.32662356,3,1,0,677.57556
684,,.43453005,.43546662,2,0,0,
685,.036603563,.026384244,.020090615,1,0,0,
686,,.50630909,.68523234,1,0,0,
687,,.60331076,,3,0,0,
688,,.54995948,.17397761,3,0,0,
689,.1213048,.085402757,.17844456,3,0,0,
690,,.13974963,.34434,2,0,0,
691,,.18795738,.34009945,3,0,0,
692,,,.020823171,3,0,0,
693,,.34661579,.28846446,1,0,0,
694,,,,1,0,1,
695,.13701139,.13000003,.3260529,1,0,0,
696,.075165093,.037212841,.095658854,3,0,0,
697,,.14736988,.23543002,1,0,0,
698,,.49234134,,1,0,0,
699,,.28326195,,3,0,0,
700,,,,2,0,1,
701,,,.40720123,1,0,0,
702,.040645499,.01150075,.054371219,3,0,0,
703,,,.021466032,3,0,0,
704,.11820454,.15576942,.90146565,1,1,0,1182.0454
705,,.30184907,.10517611,1,0,0,
706,,,.22725506,2,0,0,
707,,.17396933,.14480877,1,0,0,
708,.10238503,.071480386,.13736568,2,0,0,
709,,,.021920968,3,0,0,
710,,.91129905,.25782806,3,0,1,
711,,,.50449508,1,0,0,
712,.15955643,.10646157,.3742964,3,0,0,
713,,.27871305,.10921951,3,0,0,
714,.10010646,.21250832,.2289665,2,1,0,1001.0646
715,,.53603733,,1,0,0,
716,.033287048,.16743447,.27689648,2,1,0,332.87048
717,,.49651888,.17181668,2,0,0,
718,.065199599,.13269295,.12756044,3,1,0,651.99597
719,.020548563,.0069574397,.019999031,3,1,0,205.48564
720,,.13354182,.17521118,1,0,1,
721,,.22461687,.16129798,2,0,0,
722,,.37149307,.15974571,3,0,0,
723,.058654476,.02951899,.048712708,2,0,0,
724,.17093778,.68141073,.65791172,3,1,0,1709.3778
725,.21626267,.13396753,.22035088,3,0,0,
726,,.80279672,.2449159,2,0,0,
727,,,,1,0,1,
728,,.29237533,.34258038,2,0,0,
729,,.48909825,.39468181,1,0,0,
730,,,.80052549,3,0,1,
731,,.32451969,.67149276,1,0,0,
732,.10624593,.10229167,.12597433,1,0,0,
733,,.22850583,.6843012,1,0,0,
734,,,,3,0,0,
735,.12916385,.11442257,.21287726,3,1,0,1291.6384
736,,.20855919,.18424569,2,0,0,
737,.11193295,.05100866,.16358404,2,0,0,
738,,,,3,0,1,
739,,,,2,0,0,
740,,,,3,0,0,
741,,,.18251204,1,0,0,
742,.033992168,.020783482,.01460252,1,0,0,
743,.072345488,.11938535,.10223487,1,1,1,-10000
744,,.76578313,.27106464,1,0,0,
745,,.84879816,.67353827,1,0,0,
746,,.68826711,.45725051,3,0,0,
747,,,.75509125,1,0,1,
748,,,.45904768,3,0,0,
749,,.15140678,.76464599,1,0,0,
750,.10511929,.39809638,.3936111,3,1,0,1051.1929
751,.2146441,.80082816,.65982294,2,1,0,2146.4412
752,,.22665067,.02162859,3,0,0,
753,,,.28774929,3,0,0,
754,.035912137,.039554309,.028657084,1,0,1,
755,.14410773,.062810093,.18036012,2,0,0,
756,.19081219,.13729246,.17694651,1,0,0,
757,.14591965,.67369795,.25439665,2,1,0,1459.1965
758,.25684795,.07889311,.29800111,3,0,0,
759,,,.14543691,3,0,1,
760,.11525559,.55428469,.50519508,3,1,1,-10000
761,,,.80567551,1,0,1,
762,.036811061,.11295427,.20185222,3,1,0,368.11063
763,.083222687,.24516857,.020645626,2,0,0,
764,.11066167,.13905762,.22274902,2,1,0,1106.6167
765,,.16644828,.24255821,3,0,0,
766,,.40982476,.46280092,1,0,0,
767,,.25401333,.16259566,3,0,0,
768,.25406793,.14983419,.43600318,3,0,0,
769,.07287956,.032400947,.020124909,3,0,0,
770,,.33842596,.41429353,3,0,0,
771,,.37080756,.40997595,2,0,0,
772,,.18707725,.45224455,2,0,0,
773,,,.021197766,1,0,0,
774,,,.18082865,1,0,0,
775,.067620285,.10333104,.081656739,2,0,0,
776,.03148967,.085128404,.11655544,3,1,0,314.8967
777,,,.36843905,1,0,0,
778,,.48094854,.25051066,1,0,0,
779,,.41798449,.35984203,1,0,0,
780,.021446321,.0087847412,.02012044,3,1,0,214.46321
781,.074237503,.067250848,.035988588,1,0,0,
782,.24178459,.25442651,.68361688,3,1,1,-10000
783,.16617596,.23075195,.20365724,2,1,0,1661.7596
784,.098473676,.079642758,.1809449,3,1,0,984.73676
785,,.30179256,,3,0,0,
786,,.40935653,.23707867,3,0,0,
787,,.95694256,,1,0,0,
788,,.34003899,.21889153,1,0,0,
789,,.15989561,.021354003,1,0,0,
790,,.18631738,.55534148,2,0,1,
791,,.95687783,,2,0,0,
792,,.33324492,,2,0,0,
793,,.4936277,.38248989,2,0,0,
794,.056371424,.068171546,.095335722,1,0,0,
795,.16183649,,.24466971,2,1,0,1618.3649
796,.12548886,.058545914,.020615051,1,0,0,
797,,.983253,,2,0,0,
798,,.4725517,,1,0,0,
799,,,.020736832,3,0,1,
800,,.67922163,,1,0,0,
801,,.61178505,.4274331,1,0,0,
802,.25264937,.1476164,.16579537,2,0,0,
803,.095191069,.051978521,.020975556,3,0,0,
804,,.74927723,,1,0,1,
805,,.25961062,.60399657,1,0,0,
806,,.43508095,.84677351,1,0,0,
807,,.95985043,,1,0,0,
808,,.47780809,.020724298,1,0,0,
809,,.55588496,.26494473,3,0,1,
810,.020187406,.010864041,.027486036,2,0,0,
811,.22206737,.74871886,.51159638,3,1,0,2220.6738
812,,,.42320049,2,0,0,
813,.16118941,.090492368,.15049438,3,0,0,
814,,.26367077,.52102089,2,0,0,
815,,,,3,0,1,
816,.036582477,.16911536,.42018858,2,1,0,365.82477
817,,,.24186686,1,0,0,
818,.26609311,.18267903,.15237825,3,0,0,
819,.022498494,.058207557,.14065066,3,1,0,224.98494
820,,.52936858,.34503162,1,0,0,
821,.25161946,.09151677,.20081082,1,0,0,
822,,.31828481,.68815249,2,0,0,
823,,.36381584,.25677413,1,0,1,
824,,.26612708,.13368611,3,0,1,
825,,,.46113816,2,0,0,
826,.20652977,.048330925,.16493741,2,0,0,
827,,.36374751,.2736015,1,0,0,
828,,,.021196552,3,0,0,
829,,.20500039,.33216727,3,0,0,
830,.10293638,.037558481,.090095878,3,0,0,
831,,.36200741,.40395755,1,0,0,
832,.14655299,.06688264,.092463873,3,0,0,
833,.19698836,.13144879,.063791417,2,0,0,
834,.18881461,.12320726,.2294701,3,0,1,
835,,,.020799609,2,0,0,
836,,.24039996,.4787651,3,0,1,
837,.13779403,.46857151,.56324869,1,1,0,1377.9403
838,.14747685,.048799671,.16501552,2,0,0,
839,,,.24667372,3,0,1,
840,.088828936,.076262288,.36226645,3,1,0,888.28937
841,,,.21277888,3,0,1,
842,,.66741717,.14217018,1,0,1,
843,.020215217,.0061878497,.028524918,3,1,0,202.15218
844,,.53746676,,1,0,0,
845,.22689222,.14840513,.13534467,1,0,0,
846,,.38756469,.37590662,2,0,0,
847,.069184288,.062346198,.035705741,2,0,0,
848,,.29157156,.23987402,1,0,0,
849,.054705549,.075662255,.14068212,1,1,0,547.05548
850,,.42475638,.46117601,1,0,1,
851,,.20822537,.39354405,3,0,0,
852,,.6801371,.53903097,3,0,0,
853,,,,2,0,1,
854,,.69588947,,2,0,0,
855,,,.1296825,1,0,0,
856,,.54958659,.29300219,1,0,0,
857,,.3937715,.30996937,2,0,0,
858,.16808867,.46637818,.47872114,1,1,1,-10000
859,.28718504,.50649476,.23686907,1,0,0,
860,.074967153,.054922733,.18148682,1,0,0,
861,.091792822,.038171768,.090841196,2,0,0,
862,,,,3,0,1,
863,.065813482,.12593529,.020954434,1,0,0,
864,,.17343563,.1740962,1,0,0,
865,,,,3,0,0,
866,,,,3,0,0,
867,.02105137,.024477256,.044586778,3,1,0,210.5137
868,,.87747532,.57776433,3,0,0,
869,.040876795,.019941704,.087922595,2,0,0,
870,.078180835,.088255897,.19342017,2,1,0,781.80835
871,,.28129876,.021345362,2,0,1,
872,.077517346,.080155961,.10893831,2,1,0,775.17346
873,.26192012,.46620047,.27717605,1,1,0,2619.2012
874,.022531781,.035046812,.074346229,3,1,0,225.31781
875,,,.39176118,1,0,0,
876,,.47339353,.56034839,1,0,0,
877,.051647067,.024545459,.061409473,2,0,0,
878,,.50306386,.41605157,1,0,0,
879,.13624884,.089310661,.2759307,3,0,0,
880,.1596805,.099273317,.44593948,2,0,0,
881,,,.18430027,3,0,1,
882,,.27189812,.27546659,2,0,0,
883,,.21106185,.3621386,1,0,0,
884,,.21771368,.48535553,2,0,0,
885,,.24935336,.23681618,2,0,0,
886,,.47113129,.020873353,2,0,0,
887,,.74265194,.86506343,3,0,1,
888,,.51329577,,1,0,1,
889,,,.60604495,1,0,0,
890,,,,1,0,1,
891,.023169655,.039807923,.044212077,2,1,0,231.69655
892,.084603742,.049736939,.037914056,2,0,1,
893,.2662355,.23196,.31641534,2,0,0,
894,,.03271649,.044143107,1,0,0,
895,.18666433,.29427877,.21244702,2,1,1,-10000
896,.070449226,.056373589,.1879487,2,0,0,
897,,.15707587,.17455964,2,0,0,
898,,,,3,0,0,
899,,.26864564,.17529713,3,0,0,
900,.25909933,.13900529,.14388469,3,0,0,
901,,.36200741,.57962233,1,0,1,
902,,.27263764,.15901449,2,0,0,
903,,.52461344,.31187037,1,0,0,
904,,,,1,0,1,
905,,.20723589,.52487969,1,0,0,
906,,.68489563,,1,0,0,
907,,,.26999718,3,0,0,
908,,.31265578,.18667638,2,0,0,
909,.090469599,.074829146,.1862184,3,1,0,904.69598
910,,,.58186334,2,0,0,
911,,.60389918,.32595327,2,0,0,
912,,.59506506,.21923178,1,0,0,
913,,,.82576931,2,0,0,
914,.17124522,.13511117,.16082263,3,0,0,
915,,.077732868,.22170398,1,0,1,
916,,,.97956818,3,0,1,
917,,.089528039,.23161286,1,0,0,
918,,.68442982,.18385343,1,0,1,
919,,.2001428,.18756741,2,0,0,
920,,.36554071,.35262582,3,0,0,
921,.29411381,,.25469711,3,0,0,
922,,.10690837,.18925729,2,0,0,
923,,.53408188,.17848009,3,0,0,
924,.20586932,.15155415,.22017856,1,0,0,
925,,.46602416,.97163886,1,0,0,
926,,.13534343,.27779776,3,0,1,
927,,.46914056,,2,0,0,
928,,.31096187,.48308662,3,0,0,
929,.10552801,.12964597,.45324442,3,1,0,1055.2802
930,,.4971599,,2,0,0,
931,,.079365142,.12790598,3,0,0,
932,,.22171718,.24346212,2,0,1,
933,,.71808648,.19322382,3,0,0,
934,,.57356918,.24234337,1,0,0,
935,,.95071346,.020753192,2,0,0,
936,.25888416,.12112389,.11177043,3,0,0,
937,,.21520168,.39011893,1,0,1,
938,,,.36903968,1,0,1,
939,,.688335,,3,0,0,
940,.27758488,.18662935,.29728454,3,0,0,
941,,.21695916,.2953862,1,0,0,
942,,,,1,0,0,
943,,.53188515,,2,0,0,
944,,.96155638,,2,0,1,
945,,,.75319558,3,0,1,
946,,,.29675889,3,0,0,
947,.25896716,.070212893,.21202697,1,0,0,
948,,.30143067,.23244198,1,0,0,
949,,,.46061501,2,0,0,
950,,.083761036,.16211325,1,0,1,
951,.22793293,.52004224,.19258489,2,0,1,
952,,.54891604,.44999814,2,0,0,
953,.19515623,.23904932,.75601637,2,1,1,-10000
954,,.95953304,.64817631,1,0,1,
955,,.23996796,.95518053,2,0,0,
956,,,,1,0,1,
957,.22300841,.14609757,.12948672,3,0,0,
958,,.61330801,.36887538,3,0,0,
959,.061441775,.07646478,.020462908,2,0,0,
960,,,,2,0,0,
961,,.027817812,.10993975,3,0,0,
962,,.3106654,.80766845,2,0,0,
963,,.52466053,,2,0,1,
964,,.47334778,.46440709,3,0,0,
965,,.73032314,.73538184,2,0,1,
966,.21039003,.29857385,,1,1,0,2103.9004
967,.078253835,.17019963,.068580814,2,0,0,
968,,.2477318,.27241778,3,0,0,
969,,.59124994,,1,0,0,
970,.26239729,.071284987,.045952812,1,0,0,
971,.13490075,.42761311,.58670533,1,1,0,1349.0074
972,.086259037,.21998958,.070258103,3,1,0,862.59039
973,,.43826255,.38226905,3,0,0,
974,.20229486,.11057076,.60964793,3,0,0,
975,.23784342,.3152546,.89328831,3,1,0,2378.4343
976,,.2356192,.70365208,3,0,1,
977,,,,3,0,1,
978,,.40877548,.72282755,2,0,0,
979,,,.82063121,1,0,1,
980,,.23909155,.53395092,2,0,0,
981,,.47498283,.24315442,1,0,0,
982,,.632406,.12972637,1,0,1,
983,.26173526,.12234367,.36868769,2,0,0,
984,,.068957306,.050645825,2,0,0,
985,,.74405706,,3,0,0,
986,.045147214,.076761544,.085992679,1,1,0,451.47214
987,,.25432041,.24604698,3,0,1,
988,.032070938,.097066276,.089407563,2,1,1,-10000
989,,,,2,0,0,
990,,.4936277,.16613466,1,0,1,
991,.037487715,.021494575,.067624748,3,1,0,374.87717
992,,,,3,0,1,
993,,,,1,0,0,
994,.26939014,.54536074,.22479691,3,0,1,
995,.17965862,.11825178,.12910163,1,0,0,
996,,.35435453,,3,0,0,
997,,,.49296135,3,0,1,
998,,,,2,0,1,
999,.045268651,.027380809,.087934829,2,0,0,
1000,,.86807758,.021504186,2,0,0,
1001,,.35179049,.46480781,1,0,0,
1002,,,.66431791,3,0,1,
1003,,.3660256,.79734534,2,0,0,
1004,,.45828632,.46292081,3,0,0,
1005,.1949444,.21655424,.43703219,1,1,0,1949.444
1006,.25818259,.17052972,.1955267,1,0,0,
1007,.14686283,.085506693,.098576777,3,0,0,
1008,,.79907268,.76630133,1,0,0,
1009,.10181858,.050176904,.021123193,2,0,1,
1010,.19475873,.15950631,.20178939,1,0,0,
1011,.1582257,.072293997,.47483778,2,0,0,
1012,.026473153,.020699538,.044989824,2,0,0,
1013,.27416745,.51192784,.23053794,2,0,0,
1014,,.37992105,.44479436,1,0,0,
1015,.062988549,.17372058,.14078085,1,1,0,629.8855
1016,,.21823916,.29774469,2,0,0,
1017,,.51002544,.55058008,2,0,1,
1018,,.40504625,.10941111,1,0,1,
1019,,.42070583,.21160135,1,0,1,
1020,.18182725,.47316751,.3157534,2,1,0,1818.2725
1021,.020737724,.0077055707,.019998999,2,0,0,
1022,.1149334,.085755736,.043374095,3,0,0,
1023,,.57767433,.58647335,1,0,0,
1024,,,.11963636,1,0,0,
1025,,.15953444,.25140023,1,0,1,
1026,,,,3,0,1,
1027,,.025586702,.060825706,3,0,0,
1028,,,,3,0,1,
1029,,.37677971,.20873535,1,0,0,
1030,,,.020964513,2,0,1,
1031,,.14664593,.40956837,1,0,0,
1032,.039393887,.043557953,.20149107,3,1,0,393.93887
1033,,,,2,0,0,
1034,,.12476838,.35688934,2,0,0,
1035,,,.54195946,2,0,0,
1036,,.38183537,.65171605,1,0,1,
1037,,,,1,0,0,
1038,,.33144975,.25066161,2,0,0,
1039,,,.72467875,3,0,0,
1040,,.33107799,.20297275,1,0,0,
1041,,.3106654,.92700607,3,0,0,
1042,.1166573,.043755535,.040288702,2,0,0,
1043,.11430584,.24023615,.41099155,1,1,0,1143.0583
1044,,.21358335,.21821892,3,0,0,
1045,,.58417106,.49258816,3,0,0,
1046,,.089693278,.22077566,2,0,0,
1047,.17479047,.27813894,.020620242,2,0,0,
1048,.19029666,.17694797,.21476017,2,0,0,
1049,,,,3,0,1,
1050,.13851593,.063964352,.39639452,2,0,0,
1051,.19943565,.087800674,.16986501,2,0,0,
1052,.11560611,.038744338,.03265078,2,0,0,
1053,.094996206,.13140795,.20569597,1,1,0,949.96204
1054,.11939508,.12983811,.4244864,1,0,0,
1055,,.11800049,.29981738,3,0,0,
1056,,.18687236,.82246554,1,0,0,
1057,,.44672114,.18508634,3,0,0,
1058,.29616153,.2477318,.21932106,1,0,1,
1059,,.52142715,.02138195,2,0,0,
1060,,.42099583,.19630536,3,0,0,
1061,,,.85934019,1,0,0,
1062,,,.36794445,1,0,1,
1063,,,,3,0,0,
1064,,.52251703,.36787578,1,0,0,
1065,.2817032,.20500039,.2231745,2,0,0,
1066,,.82839155,.24179703,1,0,0,
1067,.022076571,.0055403388,.019999122,3,1,0,220.76572
1068,,.23995422,.2886523,1,0,0,
1069,,.23318973,.29303926,3,0,0,
1070,,.11929274,.22681746,1,0,0,
1071,.17825849,.079492204,.10418811,2,0,0,
1072,,.68072569,.24619859,3,0,1,
1073,,.46796417,.2723062,3,0,0,
1074,,.39432395,.65088302,3,0,0,
1075,,,.021014914,3,0,0,
1076,.09141168,.055606756,.14686784,2,0,0,
1077,.042735063,.08525525,.10567859,3,1,0,427.35062
1078,,.31265578,.79206049,1,0,0,
1079,.082870089,.1278062,.44859308,2,1,1,-10000
1080,,.18963577,.49607763,3,0,0,
1081,,.51059544,.23898607,2,0,1,
1082,.20425421,.085527733,.19259983,3,0,1,
1083,,,.36160114,3,0,0,
1084,,.75589335,,2,0,0,
1085,,.37044618,.02067193,1,0,0,
1086,,.377951,,2,0,0,
1087,,.37750855,.73355311,3,0,0,
1088,.23114869,,.20164964,1,0,0,
1089,,.17038484,.26102209,3,0,0,
1090,,.15816173,.96958137,3,0,0,
1091,.059187543,.051337857,.038592778,3,0,0,
1092,,,.24362299,3,0,0,
1093,,,.27083874,3,0,0,
1094,,.44526935,.19247159,3,0,1,
1095,,.99739665,,1,0,1,
1096,.15582123,.10285471,.17213559,2,0,0,
1097,,.067929834,.066869147,3,0,0,
1098,.090287775,.13991034,.090600125,3,1,0,902.87775
1099,,.60338444,,3,0,0,
1100,,,,3,0,0,
1101,,.81915015,.48467937,2,0,1,
1102,.27274904,.10943888,.20457709,2,0,0,
1103,.07364817,.32774633,.49287987,1,1,0,736.48169
1104,.04004905,.1973339,.020432837,3,1,0,400.49051
1105,,.47092059,,2,0,0,
1106,,.19658332,.78760713,2,0,0,
1107,,,.36672691,1,0,1,
1108,,.18963577,.22916421,3,0,0,
1109,.032244705,.030307852,.10838823,3,1,0,322.44705
1110,,.15658693,.21335652,1,0,1,
1111,,.53452945,.86506343,1,0,1,
1112,,.35174406,.34887874,2,0,0,
1113,.17366254,.40187243,.37107682,1,1,0,1736.6255
1114,,.41687199,,2,0,0,
1115,.1096509,.039123151,.13633153,2,0,0,
1116,,.48114917,.020727515,2,0,0,
1117,,,,1,0,0,
1118,,.82632172,.1680357,1,0,0,
1119,.20521866,.057644393,.072340019,2,0,0,
1120,,.1698433,.12340109,2,0,0,
1121,,.81951934,,2,0,0,
1122,.11255379,.084145248,.18891616,2,0,0,
1123,,.13994513,.31670722,2,0,0,
1124,,.33879277,.21809086,2,0,1,
1125,.18270206,,.20095325,2,0,0,
1126,,,.020785559,1,0,0,
1127,.25368074,.32408145,.61944151,1,1,0,2536.8074
1128,.20300965,.11477441,.36944479,2,0,0,
1129,.11933675,.078483552,.16137154,3,0,0,
1130,,.83257043,,1,0,0,
1131,,.60329854,.020800883,1,0,0,
1132,.0254717,.024678519,.019999126,3,1,0,254.71701
1133,,.20763031,1,3,0,0,
1134,,,,1,0,0,
1135,,,.1839589,2,0,0,
1136,,,.35320264,1,0,1,
1137,,.46781254,,2,0,0,
1138,,.99739665,,2,0,0,
1139,,.17979072,.21546878,1,0,0,
1140,.14431424,.34740859,.020741213,3,0,0,
1141,,.22308733,.29062411,3,0,0,
1142,,,.43676138,1,0,1,
1143,,.49095246,,3,0,1,
1144,,,.51714259,3,0,1,
1145,.031523116,.045932125,.054371219,2,1,0,315.23117
1146,,.5436359,.020748273,3,0,1,
1147,,,,2,0,0,
1148,,.19145931,.90594035,3,0,1,
1149,,,.81047946,1,0,0,
1150,,.17174987,.22878908,1,0,0,
1151,,.15253095,.22381778,3,0,1,
1152,.12200525,.15429273,.27296355,3,1,0,1220.0525
1153,,.17528281,.18876584,3,0,0,
1154,,,.1223866,1,0,0,
1155,.236223,.075432338,.29635468,2,0,0,
1156,,,.22495796,3,0,1,
1157,.25569999,.28436151,.59934622,1,1,0,2557
1158,.10306504,.068993911,.055960882,2,0,0,
1159,,.53021944,.18420604,3,0,0,
1160,,.3111876,.63134092,2,0,1,
1161,,,,2,0,1,
1162,,.3670598,.47996464,3,0,1,
1163,.10743918,.15779133,.2625916,3,1,1,-10000
1164,,.52711076,.18940027,2,0,0,
1165,.17857696,.34390709,.58313775,2,1,0,1785.7697
1166,.14942573,.081924364,.15957657,3,0,0,
1167,,.68863797,,1,0,0,
1168,.20188528,.095584869,.19702394,1,0,0,
1169,,,.74230045,2,0,0,
1170,.052532569,.15070185,.19040701,3,1,0,525.32568
1171,,.38758889,,2,0,1,
1172,,,.33821747,3,0,1,
1173,.15364957,.077727214,.1539695,1,0,0,
1174,.032914303,.20108269,.14262393,3,1,0,329.14304
1175,.13024549,.1489293,.16042449,2,1,0,1302.455
1176,,,,1,0,1,
1177,,.4061664,.1065212,2,0,1,
1178,.10534523,.042843021,.3218399,2,0,0,
1179,.2569496,.27209026,.18966235,2,0,0,
1180,,,,2,0,1,
1181,,.52565938,.4583486,3,0,0,
1182,,.42082736,,3,0,0,
1183,,,.14396554,3,0,0,
1184,,,.13598406,3,0,1,
1185,.074018024,.046371017,.13396549,1,0,0,
1186,,.56183475,.16408485,2,0,0,
1187,,.50124198,,1,0,0,
1188,.10413616,.11295427,.083083712,1,0,0,
1189,,,.91640645,3,0,0,
1190,,.58167529,,2,0,0,
1191,,.41839427,.27942345,3,0,0,
1192,,.35166195,.88781214,3,0,0,
1193,,,,2,0,1,
1194,.14269909,.089043304,.02101776,1,0,1,
1195,,.2399973,.83971769,3,0,0,
1196,,,.021670919,1,0,1,
1197,,.97062176,.65626937,3,0,0,
1198,.19163083,.13714653,.21823877,2,0,0,
1199,.020146407,.0090334816,.038189109,1,0,0,
1200,,,.021230074,3,0,1,
1201,,.36400822,.66449344,3,0,0,
1202,,.6957503,.3106305,2,0,0,
1203,,,,2,0,1,
1204,,.31541148,.16240343,1,0,0,
1205,,.7405467,,2,0,0,
1206,,.83123749,.72433978,2,0,1,
1207,.057430651,.022379616,.044963032,1,0,0,
1208,,.11869013,.15881188,1,0,0,
1209,,,.17106475,2,0,0,
1210,,.56009018,,3,0,0,
1211,,.54428518,.17766933,3,0,0,
1212,,,.66006386,1,0,1,
1213,,.14669988,.18165509,2,0,0,
1214,.16523571,.42113462,.20398527,1,1,0,1652.3572
1215,,.46566138,.50041139,3,0,0,
1216,,,.30645579,3,0,1,
1217,,.55007386,.16883413,3,0,0,
1218,,,,1,0,0,
1219,,.45403552,.021180237,1,0,1,
1220,.021791914,.022287581,.019000072,3,1,0,217.91914
1221,,.12109429,.15536478,1,0,0,
1222,,,,1,0,1,
1223,,.031635713,.062046815,1,0,0,
1224,.064677179,.040070198,.038127393,2,0,0,
1225,.053990558,.037055019,.021694656,2,0,0,
1226,.25390196,.16298623,.18603669,2,0,0,
1227,,,.14708152,2,0,1,
1228,,.45403552,,2,0,0,
1229,.10075364,.11307673,.20842966,3,1,0,1007.5364
1230,,.7881093,.16890506,3,0,1,
1231,,.37517625,.25426331,1,0,0,
1232,.027334113,.020396926,.16447738,2,0,0,
1233,,.5800193,.44779932,1,0,0,
1234,,.22760084,.2633481,2,0,0,
1235,.067713507,.25265881,.27462816,1,1,0,677.13507
1236,,.67485213,,2,0,0,
1237,,,,2,0,0,
1238,,.7163288,,2,0,0,
1239,.099585451,.071365029,.15389752,2,0,0,
1240,.28349695,.23921919,.20579569,1,0,0,
1241,,.1267613,.39352563,3,0,0,
1242,,,,3,0,1,
1243,,,,1,0,0,
1244,,.59679776,.65367013,3,0,0,
1245,,,.14514861,1,0,1,
1246,,.16111721,.2466763,1,0,1,
1247,,,.88336903,1,0,0,
1248,,,.65458655,2,0,0,
1249,.2717914,.077950574,.094952717,1,0,0,
1250,,,.17478484,2,0,0,
1251,,.89865887,,3,0,0,
1252,.20483519,.10467772,.14180593,3,0,0,
1253,,.21278226,.35078913,3,0,0,
1254,,.51989144,.19066019,1,0,0,
1255,,,.021072172,3,0,0,
1256,,,.80117804,3,0,0,
1257,.122306,.047441076,.14154407,2,0,0,
1258,,.87747419,,3,0,1,
1259,,,.22580795,3,0,0,
1260,.14618695,.37883142,.32973197,2,1,0,1461.8695
1261,,,,1,0,0,
1262,.077648908,.24733791,.16789648,3,1,0,776.48907
1263,.08378084,.063364699,.15639859,1,0,0,
1264,,.34595242,,1,0,0,
1265,,.50608855,.40810367,3,0,1,
1266,.021121442,.020674795,.019998999,3,1,0,211.21442
1267,,.42763469,.35772407,2,0,0,
1268,.25576657,.33493206,.020876449,1,0,1,
1269,,,.26894808,3,0,0,
1270,,,.021975743,3,0,1,
1271,,.2452542,.35637707,3,0,0,
1272,.074953072,.38643253,.4706901,3,1,0,749.5307
1273,,.47334778,.020793693,1,0,0,
1274,,.64461553,.72295558,2,0,0,
1275,,.70960248,.50463897,3,0,1,
1276,,.57198906,.36848378,2,0,1,
1277,,.16744049,.21616364,2,0,0,
1278,,,.89403945,3,0,1,
1279,,.23886502,.37320215,1,0,0,
1280,,.50288862,.51518846,1,0,0,
1281,,.14405517,.56983572,3,0,1,
1282,.13523734,.17567587,.1838071,3,1,0,1352.3734
1283,,.63202155,.54262978,3,0,0,
1284,.236223,.16103017,.1535746,3,0,0,
1285,,.11834304,.020539094,2,0,0,
1286,,.23821603,.49601385,1,0,1,
1287,,.98285347,.74145877,3,0,1,
1288,,.13309374,.25400963,1,0,0,
1289,,.35859355,.39293405,1,0,1,
1290,.056566995,.017179662,.020001926,2,0,0,
1291,,.47176701,,2,0,0,
1292,,.20586836,.18017562,3,0,0,
1293,,.19000401,.24667102,3,0,1,
1294,,.32438356,.17341195,2,0,1,
1295,,.52047533,.44798347,2,0,0,
1296,,.49973747,.22121187,1,0,0,
1297,,,,3,0,1,
1298,,,.020953532,1,0,0,
1299,,.33053303,.22576393,1,0,0,
1300,.099619694,.13854799,.13373841,3,1,0,996.19696
1301,,.53452945,,1,0,0,
1302,.29226896,.18494463,.33912215,3,0,0,
1303,,.2210363,.57942319,1,0,1,
1304,.23407294,.26916772,,1,1,1,-10000
1305,.040419601,.034534417,.05809699,3,1,0,404.19601
1306,,.22970383,.2159466,1,0,0,
1307,,.86165893,.38390246,2,0,1,
1308,.10548152,.10736822,.20140931,2,1,0,1054.8152
1309,.049650259,.044758584,.14281783,1,0,1,
1310,.098151453,.096169613,.10472024,2,0,1,
1311,,.20855919,.16600338,1,0,0,
1312,.081828982,.026575493,.11298291,1,0,0,
1313,,.44034165,.66137522,1,0,0,
1314,.021374516,.021096215,.019998999,1,0,0,
1315,.12315941,.15809812,.089513324,1,0,0,
1316,.2006689,.52864993,.2428955,2,1,0,2006.689
1317,.039148182,.064283058,.091152303,3,1,0,391.48181
1318,,.37750995,.27686653,2,0,1,
1319,,,.18649922,1,0,0,
1320,,,,2,0,1,
1321,.02462397,.056589462,.044934843,2,1,0,246.2397
1322,,.50021684,.18373203,3,0,0,
1323,.074822709,.088635713,.16195917,2,1,0,748.22711
1324,,.21890478,.91315854,2,0,1,
1325,.15071385,.065985173,.21047939,2,0,0,
1326,,.75974083,,1,0,0,
1327,.19696404,.1815403,.20068356,3,1,1,-10000
1328,,,.7305842,3,0,1,
1329,,.12397648,.15548517,1,0,0,
1330,,.14920563,.20067057,3,0,0,
1331,,.69483548,.16174129,3,0,0,
1332,.077844352,.04434092,.17875889,2,0,0,
1333,,.5801816,.095503628,3,0,0,
1334,.2242057,.33659872,.70669943,1,1,0,2242.0571
1335,,.40683299,,1,0,0,
1336,.28876317,.14516523,.2458194,1,0,0,
1337,,,,2,0,0,
1338,.29377946,.24268164,.150536,2,0,0,
1339,.061323866,.062330704,.099588133,3,1,0,613.23865
1340,,,.20411009,3,0,0,
1341,,.34557167,.18939351,2,0,1,
